stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1607,1308,"HULL + ORCUTT",,37.483570,-77.502147,,,,,,0
1610,303,"SOUTHWOOD & CLARKSON",,37.493664,-77.481106,,,,,,0
1611,758,"CLARKSON + SOUTHWOOD",,37.493062,-77.479885,,,,,,0
1612,761,"CLARKSON & MARGRAVE",,37.491138,-77.481062,,,,,,0
1614,985,"FOREST HILL + WESTOVER HILLS BOULEVARD",,37.520810,-77.487928,,,,,,0
1620,1751,"MIDLOTHIAN PIKE + COVINGTON",,37.507641,-77.493036,,,,,,0
1625,1739,"MIDLOTHIAN PIKE + 37TH",,37.510530,-77.473162,,,,,,0
1626,1737,"MIDLOTHIAN PIKE + 34TH",,37.511032,-77.470207,,,,,,0
1627,1736,"MIDLOTHIAN PIKE + 33RD",,37.511262,-77.468903,,,,,,0
1628,1756,"MIDLOTHIAN PIKE + EAST BLAKE LANE",,37.511723,-77.466050,,,,,,0
1634,1750,"MIDLOTHIAN PIKE + CLOPTON",,37.513468,-77.456364,,,,,,0
1641,1743,"MIDLOTHIAN PIKE + BLAND",,37.510777,-77.472343,,,,,,0
1650,2112,"ROANOKE & MOODY",,37.510820,-77.474722,,,,,,0
1651,853,"DURYEA + UNITED METHODIST CHURCH (OLD GUN)",,37.535127,-77.591212,,,,,,0
1657,876,"EVANSWAY LANE + DOMINO",,37.541302,-77.569515,,,,,,0
1658,913,"FOREST HILL + STONEY POINT MED CENTER DRIVEWAY",,37.540578,-77.566758,,,,,,0
1660,981,"FOREST HILL + STONY LAKE",,37.537452,-77.567083,,,,,,0
1661,945,"FOREST HILL + DRIVEWAY TO STONY POINT SHOPPING CTR",,37.536295,-77.565828,,,,,,0
1663,929,"FOREST HILL + ANWELL DR",,37.532210,-77.555187,,,,,,0
1667,954,"FOREST HILL + KENMORE",,37.534830,-77.537868,,,,,,0
1668,979,"FOREST HILL + SHEILA LANE",,37.536915,-77.532417,,,,,,0
1669,925,"Forest Hill & Cherokee",,37.537681,-77.525309,,,,,,0
1671,949,"FOREST HILL + HATHAWAY",,37.538059,-77.520402,,,,,,0
1672,962,"FOREST HILL + MELBORNE",,37.537555,-77.518398,,,,,,0
1673,990,"FOREST HILL + WOODBERRY LA",,37.536538,-77.515258,,,,,,0
1674,974,"FOREST HILL + RETIG",,37.535830,-77.512453,,,,,,0
1676,989,"FOREST HILL + WINDSOR VIEW",,37.536828,-77.515927,,,,,,0
1678,950,"FOREST HILL + HATHAWAY",,37.538175,-77.520377,,,,,,0
1679,938,"FOREST HILL + CHEROKEE",,37.537928,-77.523873,,,,,,0
1681,926,"FOREST HILL + SHEILA",,37.537318,-77.531062,,,,,,0
1682,2457,"FOREST HILL + GRANTWOOD",,37.536045,-77.536088,,,,,,0
1684,2456,"FOREST HILL + THOMPSON SCHOOL",,37.533817,-77.540237,,,,,,0
1692,1249,"HUGUENOT + SHOREHAM",,37.533133,-77.585887,,,,,,0
1693,1247,"HUGUENOT ROAD + MONTEITH",,37.533593,-77.589797,,,,,,0
1699,2459,"FOREST HILL WAL MART",,37.533705,-77.532195,,,,,,0
1707,940,"FOREST HILL + CHIPPENHAM VILLAGE",,37.536248,-77.535287,,,,,,0
1722,969,"FOREST HILL + PINEWAY",,37.530817,-77.505007,,,,,,0
1723,948,"FOREST HILL + FAIRLEE",,37.532680,-77.506922,,,,,,0
1724,988,"FOREST HILL + WILLOW OAKS",,37.530899,-77.505614,,,,,,0
1725,932,"FOREST HILL + BLILEY",,37.529557,-77.503043,,,,,,0
1745,2424,"8TH + BYRD",,37.536068,-77.439077,,,,,,0
1750,2385,"WOODHAVEN + HULL",,37.494942,-77.482698,,,,,,0
1752,1303,"HULL + ELKHARDT SCHOOL",,37.480867,-77.508242,,,,,,0
1753,1673,"MARSHALL + 3RD",,37.544935,-77.438568,,,,,,0
1758,1909,"NINE MILE + MEADOWSPRING",,37.542240,-77.372295,,,,,,0
1760,1461,"LABURNUM + COLWYCK",,37.542438,-77.369064,,,,,,0
1761,1468,"LABURNUM + GLENSPRINGS",,37.539843,-77.367312,,,,,,0
1762,1478,"LABURNUM + THORNHURST",,37.537010,-77.365486,,,,,,0
1763,1465,"LABURNUM + GAY",,37.529359,-77.358728,,,,,,0
1767,2368,"WILLIAMSBURG + ROBINS",,37.517063,-77.348708,,,,,,0
1768,2364,"WILLIAMSBURG + OAKLEYS LA",,37.517663,-77.343208,,,,,,0
1769,2354,"WILLIAMSBURG + LEWIS",,37.517950,-77.339703,,,,,,0
1770,2373,"WILLIAMSBURG + SANBORN",,37.518705,-77.336103,,,,,,0
1773,2345,"WILLIAMSBURG + CARTER",,37.523289,-77.319343,,,,,,0
1774,2346,"WILLIAMSBURG + CONFEDERATE",,37.523350,-77.315962,,,,,,0
1775,2361,"WILLIAMSBURG + NAGLEE",,37.522787,-77.312810,,,,,,0
1778,2312,"West & Nine Mile",,37.522378,-77.302671,,,,,,0
1779,1884,"NINE MILE + DAKAR",,37.524542,-77.303862,,,,,,0
1783,2995,"NINE MILE + ACROSS FROM E CEDAR FORK",,37.548044,-77.358637,,,,,,0
1785,1918,"NINE MILE + PLEASANTS",,37.550028,-77.353683,,,,,,0
1786,1870,"NINE MILE + AINSWORTH",,37.551082,-77.351117,,,,,,0
1787,1861,"NINE MILE + TAFT",,37.551466,-77.347863,,,,,,0
1788,1905,"NINE MILE + LOWELL",,37.551148,-77.346618,,,,,,0
1789,1914,"NINE MILE + NEWBRIDGE",,37.550902,-77.342268,,,,,,0
1790,1903,"NINE MILE + LAKE",,37.550697,-77.337486,,,,,,0
1791,1858,"NINE MILE & LEE",,37.550706,-77.333862,,,,,,0
1792,1878,"NINE MILE + BEECH",,37.548935,-77.330751,,,,,,0
1793,1889,"NINE MILE + ELM",,37.547568,-77.329300,,,,,,0
1794,1900,"NINE MILE + HOLLY",,37.545451,-77.327199,,,,,,0
1795,1926,"NINE MILE & KALMIA",,37.544427,-77.326187,,,,,,0
1797,1860,"NINE MILE + TECH",,37.539214,-77.321112,,,,,,0
1798,1872,"NINE MILE + AIRPORT",,37.536996,-77.319347,,,,,,0
1799,1874,"NINE MILE + BANKS",,37.532870,-77.316307,,,,,,0
1800,1906,"NINE MILE + LUMBER",,37.529835,-77.312468,,,,,,0
1802,91,"25TH + Q",,37.537467,-77.413142,,,,,,0
1804,1862,"NINE MILE + 27TH",,37.540842,-77.407343,,,,,,0
1805,1864,"NINE MILE + 29TH",,37.541327,-77.403942,,,,,,0
1806,1868,"NINE MILE + 31ST",,37.541638,-77.401732,,,,,,0
1807,1877,"NINE MILE + BUNCHE PL",,37.543425,-77.396233,,,,,,0
1808,1896,"NINE MILE + GORDON LANE",,37.543397,-77.388618,,,,,,0
1809,3079,"EASTERN HENRICO GOVERNMENT CENTER",,37.542303,-77.382658,,,,,,0
1810,1892,"NINE MILE & MASONIC",,37.540592,-77.378065,,,,,,0
1811,1907,"NINE MILE + MARLIN",,37.541112,-77.374353,,,,,,0
1812,1910,"NINE MILE + WATSON",,37.543552,-77.370991,,,,,,0
1813,1886,"NINE MILE + E RICHMOND",,37.541330,-77.374322,,,,,,0
1814,1857,"NINE MILE & MASONIC",,37.540785,-77.378797,,,,,,0
1816,1888,"NINE MILE + ECHO",,37.542638,-77.385822,,,,,,0
1817,1897,"NINE MILE + GORDON LANE",,37.543893,-77.389580,,,,,,0
1818,1881,"NINE MILE + BUNCHE PLACE",,37.543440,-77.396575,,,,,,0
1820,1863,"NINE MILE + 27TH",,37.541028,-77.406738,,,,,,0
1821,93,"25TH + R",,37.539355,-77.411547,,,,,,0
1822,103,"25TH + VENABLE",,37.537601,-77.413202,,,,,,0
1824,1895,"NINE MILE + GARLAND",,37.526413,-77.307947,,,,,,0
1825,1913,"NINE MILE + NAGLEE",,37.527431,-77.310121,,,,,,0
1826,1898,"NINE MILE + HANOVER",,37.530772,-77.313310,,,,,,0
1827,1899,"NINE MILE + HART",,37.533099,-77.316357,,,,,,0
1828,1873,"NINE MILE + AIRPORT",,37.537846,-77.319715,,,,,,0
1829,1921,"NINE MILE + QUINCE",,37.540472,-77.321893,,,,,,0
1830,1902,"NINE MILE + KALMIA",,37.544465,-77.325987,,,,,,0
1831,1901,"NINE MILE + HOLLY",,37.546388,-77.327942,,,,,,0
1832,1890,"NINE MILE + ELM",,37.547752,-77.329285,,,,,,0
1833,1879,"NINE MILE + BEECH",,37.549065,-77.330665,,,,,,0
1834,1904,"NINE MILE + LEE",,37.550648,-77.333402,,,,,,0
1835,1869,"NINE MILE + A P HILL",,37.550918,-77.337327,,,,,,0
1836,1875,"NINE MILE + BARKER",,37.551093,-77.342200,,,,,,0
1837,1923,"NINE MILE + VIRGINIA",,37.551130,-77.346072,,,,,,0
1838,1924,"NINE MILE + WESTOVER",,37.551746,-77.348574,,,,,,0
1839,1871,"NINE MILE + AINSWORTH LA",,37.551141,-77.351368,,,,,,0
1842,2805,"NINE MILE + EAST CEDAR FORK ROAD",,37.548418,-77.358197,,,,,,0
1845,2600,"NINE MILE RD + KENWAY",,37.545860,-77.366367,,,,,,0
1846,1912,"NINE MILE + NAGLEE",,37.527240,-77.309948,,,,,,0
1847,1894,"NILE MILE + GARLAND",,37.526039,-77.307328,,,,,,0
1848,1911,"NINE MILE + MONTEREY",,37.524825,-77.304649,,,,,,0
1849,2311,"WEST + WILLIAMSBURG",,37.520902,-77.304236,,,,,,0
1852,2360,"WILLIAMSBURG + NAGLEE",,37.522730,-77.312213,,,,,,0
1856,2335,"WILLIAMSBURG + EASTCOAST ATION",,37.520098,-77.331447,,,,,,0
1857,2372,"WILLIAMSBURG + SANBORN PKWY",,37.518996,-77.335660,,,,,,0
1858,2342,"WILLIAMSBURG + AIRPORT SQUARE",,37.518119,-77.340318,,,,,,0
1859,2353,"WILLIAMSBURG + LEA LANE",,37.517818,-77.343645,,,,,,0
1860,2343,"WILLIAMSBURG + ALLENSHAW",,37.517305,-77.349082,,,,,,0
1861,1464,"LABURNUM + FINLEY",,37.520667,-77.351278,,,,,,0
1865,1467,"LABURNUM + GLENSPRINGS",,37.540070,-77.367153,,,,,,0
1866,1462,"LABURNUM + COLWYCK",,37.541748,-77.368245,,,,,,0
1871,959,"FOREST HILL + LEICESTER",,37.526167,-77.497779,,,,,,0
1873,975,"FOREST HILL + RETIG",,37.535847,-77.512128,,,,,,0
1878,960,"FOREST HILL + LEICESTER",,37.526417,-77.498300,,,,,,0
1879,952,"FOREST HILL + JAHNKE",,37.522428,-77.491068,,,,,,0
1881,2230,"STONEY POINT + STONY POINT LEARNING CENTER",,37.539872,-77.563897,,,,,,0
1889,262,"BELVIDERE + IDLEWOOD",,37.541462,-77.449345,,,,,,0
1890,263,"BELVIDERE + SPRING",,37.538823,-77.449400,,,,,,0
1891,261,"BELVIDERE + HOLLY",,37.536702,-77.449400,,,,,,0
1892,59,"20TH + STONEWALL",,37.523821,-77.454627,,,,,,0
1897,2175,"SEMMES + 27TH",,37.519280,-77.461107,,,,,,0
1899,2179,"SEMMES + 31ST",,37.517477,-77.465668,,,,,,0
1901,2183,"SEMMES + 34TH",,37.516137,-77.469085,,,,,,0
1904,978,"FOREST HILL + ROANOKE",,37.516530,-77.474537,,,,,,0
1905,916,"FOREST HILL + 41ST",,37.517818,-77.477350,,,,,,0
1907,919,"FOREST HILL + 44TH",,37.519678,-77.481475,,,,,,0
1910,986,"FOREST HILL + WESTOVER HILLS BOULEVARD",,37.520973,-77.487865,,,,,,0
1911,2500,"Forest Hill at Dialysis Center",,37.521388,-77.489203,,,,,,0
1914,2182,"SEMMES + 34TH",,37.515872,-77.469372,,,,,,0
1916,2178,"SEMMES + 30TH",,37.517730,-77.464675,,,,,,0
1923,58,"20TH + STONEWALL",,37.523993,-77.454533,,,,,,0
1925,260,"BELVIDERE + VA WAR MEMORIAL",,37.536637,-77.449035,,,,,,0
1926,259,"BELVIDERE + SPRING",,37.539465,-77.449042,,,,,,0
1927,258,"BELVIDERE + BYRD",,37.541692,-77.448947,,,,,,0
1928,115,"2ND + CANAL",,37.540480,-77.443892,,,,,,0
1932,1363,"JAHNKE + CLARENCE",,37.520445,-77.494080,,,,,,0
1935,1368,"JAHNKE + IRBY",,37.518795,-77.499730,,,,,,0
1936,1357,"JAHNKE + 5550",,37.518665,-77.502495,,,,,,0
1937,1371,"JAHNKE + OAKHURST LANE",,37.519447,-77.504768,,,,,,0
1938,1374,"JAHNKE + SPRUANCE",,37.519706,-77.506527,,,,,,0
1939,1355,"JAHNKE & NEWELL",,37.520393,-77.509887,,,,,,0
1945,1365,"JAHNKE + ENTRANCE TO SHOPPING CENTER",,37.520417,-77.513917,,,,,,0
1946,1367,"JAHNKE + GERMAN SCHOOL",,37.519710,-77.515703,,,,,,0
1947,1375,"JAHNKE + ST JOHNS WOOD",,37.518522,-77.518557,,,,,,0
1948,1376,"JAHNKE + WESTOVER GARDENS BOULEVARD",,37.517357,-77.520448,,,,,,0
1949,1369,"JAHNKE + MARLOWE",,37.516264,-77.522811,,,,,,0
1950,3083,"CJW MEDICAL CENTER MAIN ENTRANCE",,37.514870,-77.527077,,,,,,0
1951,2791,"CHIPPENHAM HOSPITAL PARKING LOT",,37.512542,-77.526433,,,,,,0
1953,1245,"HIOAKS + CARNATION",,37.509367,-77.525073,,,,,,0
1954,602,"CARNATION AT BEAUFONT OAKS",,37.508250,-77.521037,,,,,,0
1955,606,"CARNATION + NEWPORT MANOR",,37.506982,-77.518723,,,,,,0
1956,600,"CARNATION + ATMORE",,37.504975,-77.518065,,,,,,0
1957,603,"CARNATION + MIDLOTHAIN PIKE",,37.503212,-77.517563,,,,,,0
1959,607,"CARNATION + WARWICK",,37.505087,-77.517913,,,,,,0
1961,601,"CARNATION AT BEAUFONT OAKS",,37.508393,-77.521163,,,,,,0
1962,1244,"HIOAKS + CARNATION",,37.509608,-77.524936,,,,,,0
1963,178,"HIOAKS & CJW MEDICAL CENTER",,37.513270,-77.524558,,,,,,0
1967,3063,"JAHNKE + ST JOHN WOODS",,37.518338,-77.518605,,,,,,0
1968,3062,"JAHNKE + GERMAN SCHOOL",,37.519312,-77.516253,,,,,,0
1969,3061,"JAHNKE + SHOPPING CENTER",,37.520305,-77.513773,,,,,,0
1972,1373,"JAHNKE + SPRUANCE",,37.519607,-77.506247,,,,,,0
1973,1358,"JAHNKE + 5743",,37.519423,-77.505007,,,,,,0
1974,1372,"JAHNKE + REDD SCHOOL",,37.518557,-77.502432,,,,,,0
1975,2733,"JAHNKE + IRBY",,37.518611,-77.500119,,,,,,0
1978,2736,"JAHNKE + CLARENCE",,37.520548,-77.493770,,,,,,0
1983,1419,"RICHMOND HWY + LUMPKIN",,37.484785,-77.444735,,,,,,0
1984,1443,"RICHMOND HWY + YORKTOWN",,37.486947,-77.444973,,,,,,0
1985,1388,"RICHMOND HWY + ATWELL",,37.488907,-77.445172,,,,,,0
1988,1441,"RICHMOND HWY + WEBBER",,37.495756,-77.445899,,,,,,0
1989,1425,"RICHMOND HWY + OAKLAND",,37.496655,-77.445998,,,,,,0
1990,1423,"RICHMOND HWY + MIMOSA",,37.498650,-77.446228,,,,,,0
1991,1382,"RICHMOND HWY + 1500",,37.499833,-77.446357,,,,,,0
1992,1442,"RICHMOND HWY + 1319",,37.501817,-77.446570,,,,,,0
1993,1413,"RICHMOND HWY + HALIFAX",,37.504252,-77.446865,,,,,,0
1994,1412,"RICHMOND HWY + GORDON",,37.505492,-77.447015,,,,,,0
1995,1408,"RICHMOND HWY + FAIRFAX",,37.506625,-77.447152,,,,,,0
1996,1406,"RICHMOND HWY + DINWIDDIE",,37.509013,-77.447422,,,,,,0
1997,1393,"RICHMOND HWY + BOSTON",,37.511007,-77.447635,,,,,,0
1999,1430,"RICHMOND HWY + STOCKTON",,37.515362,-77.448160,,,,,,0
2000,1405,"COWARDIN & HULL",,37.517572,-77.448367,,,,,,0
2001,793,"COWARDIN + BAINBRIDGE",,37.519535,-77.449217,,,,,,0
2002,796,"COWARDIN + PERRY",,37.521602,-77.450497,,,,,,0
2003,2184,"SEMMES + 14TH",,37.524032,-77.449944,,,,,,0
2005,2169,"SEMMES + 12TH",,37.525380,-77.447818,,,,,,0
2006,2167,"SEMMES + 10TH",,37.526083,-77.446713,,,,,,0
2007,179,"9TH + BYRD",,37.535882,-77.438687,,,,,,0
2008,2168,"SEMMES + 10TH",,37.526032,-77.447198,,,,,,0
2009,2186,"SEMMES + 12TH",,37.525400,-77.448048,,,,,,0
2012,798,"COWARDIN + WALL",,37.520655,-77.450258,,,,,,0
2013,792,"COWARDIN + BAINBRIDGE",,37.518668,-77.449027,,,,,,0
2014,794,"COWARDIN + HULL",,37.517357,-77.448668,,,,,,0
2015,1431,"RICHMOND HWY + STOCKTON",,37.515737,-77.448455,,,,,,0
2016,1422,"RICHMOND HWY + MAURY",,37.513145,-77.448137,,,,,,0
2017,1394,"RICHMOND HWY + BOSTON",,37.510872,-77.447858,,,,,,0
2018,1407,"RICHMOND HWY + DINWIDDIE",,37.509143,-77.447715,,,,,,0
2019,1409,"RICHMOND HWY + FAIRFAX",,37.506203,-77.447369,,,,,,0
2020,1414,"RICHMOND HWY + HOPKINS",,37.503942,-77.447048,,,,,,0
2021,1395,"RICHMOND HWY + BRIDGE",,37.501510,-77.446802,,,,,,0
2022,1424,"RICHMOND HWY + MIMOSA",,37.498387,-77.446460,,,,,,0
2023,1440,"RICHMOND HWY + WEBBER",,37.496010,-77.446125,,,,,,0
2025,1390,"RICHMOND HWY + BELLMEADE",,37.491477,-77.445673,,,,,,0
2026,1387,"RICHMOND HWY + ATWELL",,37.489275,-77.445490,,,,,,0
2027,1444,"RICHMOND HWY + YORKTOWN",,37.486815,-77.445299,,,,,,0
2028,1420,"RICHMOND HWY + LUMPKIN",,37.484888,-77.445028,,,,,,0
2029,1434,"RICHMOND HWY + TERMINAL",,37.483080,-77.444838,,,,,,0
2030,1418,"RICHMOND HWY + LOCKHAVEN BOULEVARD",,37.482103,-77.444807,,,,,,0
2031,1433,"RICHMOND HWY + SUMMER HILL",,37.481133,-77.444647,,,,,,0
2032,2156,"RUFFIN + RICHMOND HWY",,37.479382,-77.443868,,,,,,0
2033,2158,"RUFFIN + LYNHAVEN",,37.479497,-77.441032,,,,,,0
2034,2148,"RUFFIN + RUFFIN APTS",,37.479568,-77.439068,,,,,,0
2035,2152,"RUFFIN + DAVEE",,37.479520,-77.436525,,,,,,0
2036,2154,"RUFFIN + FRANK",,37.479653,-77.433363,,,,,,0
2037,2149,"RUFFIN + COMMERCE",,37.479695,-77.431280,,,,,,0
2038,3202,"COMMERCE + GATE K",,37.475862,-77.430141,,,,,,0
2040,775,"COMMERCE + BELLS",,37.466173,-77.428157,,,,,,0
2041,785,"COMMERCE + WAMSLEY BOULEVARD",,37.464218,-77.427927,,,,,,0
2042,1686,"RIVERSIDE LOGISTICS",,37.451817,-77.426440,,,,,,0
2045,776,"COMMERCE + BELLS",,37.466748,-77.427887,,,,,,0
2047,2150,"RUFFIN + COMMERCE",,37.479815,-77.431200,,,,,,0
2048,2153,"RUFFIN + FRANK",,37.479758,-77.433378,,,,,,0
2049,2151,"RUFFIN + DAVEE",,37.479695,-77.436017,,,,,,0
2050,2159,"RUFFIN + RUFFIN APTS",,37.479615,-77.439203,,,,,,0
2051,2157,"RUFFIN + LYNHAVEN",,37.479560,-77.440547,,,,,,0
2053,1455,"ROUTE 1 & FOOD LION",,37.445737,-77.441643,,,,,,0
2054,849,"ROUTE 1 & COGBILL",,37.451100,-77.441238,,,,,,0
2056,1436,"RICHMOND HWY + WALMSLEY BOULEVARD",,37.461360,-77.442470,,,,,,0
2057,1399,"RICHMOND HWY + CALVERTON",,37.462990,-77.442613,,,,,,0
2058,1403,"RICHMOND HWY + DALE",,37.466228,-77.442845,,,,,,0
2060,1428,"RICHMOND HWY + SISCO",,37.468772,-77.443177,,,,,,0
2061,1402,"RICHMOND HWY + COURTLAND",,37.470345,-77.443337,,,,,,0
2063,1386,"RICHMOND HWY + ALEXANDER",,37.475188,-77.443805,,,,,,0
2064,1416,"RICHMOND HWY + LAMBERT",,37.476683,-77.443932,,,,,,0
2065,1426,"RICHMOND HWY + RUFFIN",,37.479127,-77.444187,,,,,,0
2068,1415,"RICHMOND HWY + LAMBERT",,37.476485,-77.444202,,,,,,0
2069,1385,"RICHMOND HWY + ALEXANDER",,37.475395,-77.444098,,,,,,0
2070,1392,"RICHMOND HWY + BELLS",,37.472328,-77.443782,,,,,,0
2072,1429,"RICHMOND HWY + SISCO",,37.469045,-77.443447,,,,,,0
2073,1396,"RICHMOND HWY + BUFORD",,37.467488,-77.443288,,,,,,0
2074,1417,"RICHMOND HWY + LANCELOT",,37.466467,-77.443202,,,,,,0
2075,1404,"RICHMOND HWY + DALE",,37.464942,-77.443067,,,,,,0
2077,1437,"ROUTE 1 + WALMSLEY BOULEVARD",,37.460470,-77.442582,,,,,,0
2078,1410,"ROUTE 1 + FALLING CREEK",,37.454565,-77.441962,,,,,,0
2083,1586,"LYNHAVEN + BELLMEADE",,37.492077,-77.441738,,,,,,0
2084,1590,"LYNHAVEN + WARWICK",,37.493273,-77.441867,,,,,,0
2085,1592,"LYNHAVEN + WRIGHT",,37.494623,-77.442017,,,,,,0
2086,2144,"ROYALL + KROUSE",,37.495335,-77.440610,,,,,,0
2087,2142,"ROYAL + THAXTON",,37.495495,-77.438130,,,,,,0
2088,1155,"GUNN + ROYALL",,37.495892,-77.436413,,,,,,0
2089,1780,"MINEFEE + GUNN",,37.498157,-77.438298,,,,,,0
2090,725,"CHAMBERS + MINEFEE",,37.500147,-77.437217,,,,,,0
2091,722,"CHAMBERS + BOWEN",,37.500803,-77.438600,,,,,,0
2094,1578,"LONE + HARWOOD",,37.504352,-77.435413,,,,,,0
2095,1576,"LONE + BRUCE",,37.506080,-77.435540,,,,,,0
2099,30,"18TH + HALIFAX",,37.508528,-77.440260,,,,,,0
2101,26,"18TH + FAIRFAX",,37.510073,-77.441827,,,,,,0
2102,21,"18TH ST + DINWIDDIE",,37.511620,-77.443343,,,,,,0
2103,836,"DINWIDDIE + 17TH",,37.512462,-77.442177,,,,,,0
2106,16,"16TH + MAURY",,37.515347,-77.444083,,,,,,0
2107,1683,"MAURY + 15TH",,37.515982,-77.443208,,,,,,0
2110,780,"COMMERCE + MAURY",,37.519900,-77.437750,,,,,,0
2116,778,"COMMERCE + HULL",,37.522518,-77.440762,,,,,,0
2117,784,"COMMERCE + STOCKTON",,37.521252,-77.439473,,,,,,0
2118,1685,"MAURY + 9TH",,37.519202,-77.438273,,,,,,0
2120,1682,"MAURY + 12TH",,37.517663,-77.440667,,,,,,0
2121,1684,"MAURY + 15TH",,37.516085,-77.443202,,,,,,0
2122,17,"16TH + MAURY",,37.515085,-77.444028,,,,,,0
2124,15,"16TH + DINWIDDIE",,37.512858,-77.441778,,,,,,0
2125,837,"DINWIDDIE + 17TH",,37.512402,-77.442335,,,,,,0
2126,25,"18TH + DINWIDDIE",,37.511353,-77.443288,,,,,,0
2127,27,"18TH + FAIRFAX",,37.510162,-77.442073,,,,,,0
2131,35,"18TH + JOPLIN",,37.507058,-77.438933,,,,,,0
2133,1577,"LONE + BRUCE",,37.505738,-77.435640,,,,,,0
2136,1186,"HARWOOD + 21ST",,37.503807,-77.438973,,,,,,0
2137,723,"CHAMBERS + BOWEN",,37.500922,-77.439053,,,,,,0
2140,1781,"MINEFEE + MIMOSA",,37.498237,-77.438330,,,,,,0
2142,2145,"ROYALL + THAXTON",,37.495565,-77.438250,,,,,,0
2143,3348,"ROYALL + KROUSE",,37.495438,-77.440483,,,,,,0
2145,1593,"LYNHAVEN + WRIGHT",,37.494457,-77.442088,,,,,,0
2146,1591,"LYNHAVEN + WARWICK",,37.493492,-77.441985,,,,,,0
2147,1585,"LYNHAVEN + AFTON",,37.492117,-77.441850,,,,,,0
2150,3086,"COMMONWEALTH 20",,37.418160,-77.628770,,,,,,0
2177,3051,"CHAMBERLAYNE + WILMER",,37.605325,-77.450258,,,,,,0
2178,3052,"CHAMBERLAYNE + BROOK HILL AZALEA SHOPPING CENTER",,37.603894,-77.450631,,,,,,0
2187,3053,"Azalea & Seminary",,37.601741,-77.452458,,,,,,0
2188,2768,"BROOK RD + AZALEA",,37.600247,-77.454232,,,,,,0
2202,3101,"PATTERSON + TRIANGLE SHOPPING CTR",,37.592477,-77.533689,,,,,,0
2206,2631,"WESTWOOD AVE + W BROAD ST",,37.573710,-77.483081,,,,,,0
2210,2635,"SAUNDERS AVE + LABURNMUM AVE",,37.582355,-77.471350,,,,,,0
2211,2636,"W LABURNUM AVE + ROSEDALE AVE",,37.583848,-77.469045,,,,,,0
2212,2637,"W LABURNUM AVE + HERMITAGE RD",,37.584068,-77.462024,,,,,,0
2213,2638,"W LABURNUM AVE + CHATHAM RD",,37.584162,-77.458842,,,,,,0
2215,2640,"W LABURNUM AVE + BROOK RD",,37.584334,-77.451507,,,,,,0
2216,2641,"W LABURNUM AVE + CHAMBERLAYNE AVE",,37.584468,-77.447525,,,,,,0
2217,2642,"W LABURNUM AVE + NOBLE AVE",,37.584587,-77.443415,,,,,,0
2218,2643,"W LABURNUM AVE + MONTROSE",,37.584644,-77.440589,,,,,,0
2221,2646,"E LABURNUM AVE + MEADOWBRIDGE",,37.585457,-77.422323,,,,,,0
2222,2650,"E LABURNUM AVE + LARRY ST",,37.580494,-77.405614,,,,,,0
2223,2651,"E LABURNUM AVE + AUSTIN AVE",,37.579450,-77.402281,,,,,,0
2224,2652,"E LABURNUM AVE + RONNIE AVE",,37.577880,-77.397286,,,,,,0
2225,2653,"E LABURNUM AVE + HARRIS",,37.576965,-77.394928,,,,,,0
2226,2654,"E LABURNUM AVE + BOLLING",,37.575480,-77.391042,,,,,,0
2227,3287,"E LABURNUM AVE + REYNOLDS RD",,37.574586,-77.388776,,,,,,0
2228,2655,"E LABURNUM AVE + MONTCLAIR AVE",,37.573828,-77.386872,,,,,,0
2229,2656,"E LABURNUM AVE + HARVIE RD",,37.571976,-77.382757,,,,,,0
2230,2657,"E LABURNUM AVE + HUNTER MILL DR",,37.569456,-77.380595,,,,,,0
2231,2658,"E LABURNUM AVE + WATTS LN",,37.566073,-77.378438,,,,,,0
2232,2659,"E Laburnum & Creighton",,37.561095,-77.375699,,,,,,0
2233,2660,"E LABURNUM AVE + WILKES LN",,37.557547,-77.373425,,,,,,0
2236,3250,"WILLIAMSBURG RD + FINLAY",,37.517738,-77.351721,,,,,,0
2237,3251,"WILLIAMSBURG RD + ASPEN SHADES PKWAY",,37.518085,-77.356997,,,,,,0
2238,3252,"WILLIAMSBURG RD + CLAYTON",,37.518461,-77.362170,,,,,,0
2239,3253,"MILLERS LANE + BEDFORD",,37.519948,-77.365858,,,,,,0
2240,3254,"MILLERS LANE + MILLERS GLEN LANE",,37.522460,-77.365382,,,,,,0
2242,2649,"E LABURNUM AVE + VAWTER AVE",,37.583600,-77.409635,,,,,,0
2243,3259,"E LABURNUM AVE + SEVEN GABLES (SEC A)",,37.546058,-77.371120,,,,,,0
2244,3258,"LABURNUM AVE. & KINGSRIDGE",,37.551492,-77.371258,,,,,,0
2245,2738,"E LABURNUM AVE + WILKES LN",,37.557757,-77.373233,,,,,,0
2246,2739,"E Laburnum & Creighton",,37.562446,-77.375617,,,,,,0
2247,2740,"E LABURNUM AVE + WATTS LN",,37.565665,-77.377875,,,,,,0
2248,2741,"E LABURNUM AVE + HUNTER MILL DR",,37.569503,-77.380315,,,,,,0
2249,2742,"E LABURNUM AVE + HARVIE RD",,37.571981,-77.382341,,,,,,0
2250,2743,"E LABURNUM AVE + MONTCLAIR AVE",,37.574713,-77.388496,,,,,,0
